18;2658.0;1420.0;619;0;
18;2614.0;1410.0;602;0;
18;2614.0;1270.0;672;0;
18;2560.0;1180.0;690;0;
18;2402.0;1300.0;551;0;
19;2736.0;1390.0;673;0;
19;2710.0;1540.0;585;0;
19;2620.0;1450.0;585;0;
19;2566.0;1270.0;648;0;
19;2496.0;1350.0;573;0;
19;2492.0;1390.0;551;0;
19;2440.0;1360.0;540;0;
19;2416.0;1440.0;488;0;
19;2414.0;1190.0;612;0;
19;2404.0;1300.0;552;0;
20;2774.0;1510.0;632;0;
20;2690.0;1420.0;635;0;
20;2652.0;1450.0;601;0;
20;2540.0;1220.0;660;0;
20;2528.0;1440.0;544;0;
20;2454.0;1480.0;487;0;
20;2450.0;1440.0;505;0;
20;2448.0;1140.0;654;0;
20;2418.0;1290.0;564;0;
20;2412.0;1260.0;576;0;
21;2690.0;1390.0;650;0;
21;2640.0;1330.0;655;0;
21;2600.0;1300.0;650;0;
21;2544.0;1240.0;652;0;
21;2498.0;1220.0;639;0;
21;2460.0;1320.0;570;0;
21;2372.0;1420.0;476;0;
21;2372.0;1240.0;566;0;
21;2336.0;1050.0;643;0;
21;2304.0;1360.0;472;0;
22;2826.0;1500.0;663;0;
22;2804.0;1530.0;637;0;
22;2740.0;1530.0;605;0;
22;2718.0;1440.0;639;0;
22;2656.0;1510.0;573;0;
22;2640.0;1440.0;600;0;
22;2618.0;1300.0;659;0;
22;2614.0;1400.0;607;0;
22;2570.0;1390.0;590;0;
22;2536.0;1250.0;643;0;
23;2762.0;1480.0;641;0;
23;2742.0;1570.0;586;0;
23;2714.0;1450.0;632;0;
23;2700.0;1450.0;625;0;
23;2636.0;1450.0;593;0;
23;2632.0;1340.0;646;0;
23;2542.0;1450.0;546;0;
23;2490.0;1500.0;495;0;
23;2428.0;1480.0;474;0;
23;2386.0;1300.0;543;0;
24;2752.0;1590.0;581;0;
24;2742.0;1530.0;606;0;
24;2720.0;1480.0;620;0;
24;2678.0;1510.0;584;0;
24;2670.0;1470.0;600;0;
24;2616.0;1410.0;603;0;
24;2592.0;1340.0;626;0;
24;2538.0;1240.0;649;0;
24;2528.0;1440.0;544;0;
24;2518.0;1210.0;654;0;
25;2752.0;1560.0;596;0;
25;2654.0;1380.0;637;0;
25;2654.0;1450.0;602;0;
25;2648.0;1330.0;659;0;
25;2612.0;1360.0;626;0;
25;2566.0;1360.0;603;0;
25;2512.0;1440.0;536;0;
25;2508.0;1500.0;504;0;
25;2422.0;1360.0;531;0;
25;2388.0;1340.0;524;0;
26;2742.0;1530.0;606;0;
26;2672.0;1500.0;586;0;
26;2620.0;1470.0;575;0;
26;2518.0;1390.0;564;0;
26;2516.0;1300.0;608;0;
26;2490.0;1500.0;495;0;
26;2486.0;1390.0;548;0;
26;2480.0;1340.0;570;0;
26;2456.0;1160.0;648;0;
26;2428.0;1440.0;494;0;
27;2828.0;1570.0;629;0;
27;2800.0;1540.0;630;0;
27;2760.0;1470.0;645;0;
27;2736.0;1470.0;633;0;
27;2706.0;1410.0;648;0;
27;2660.0;1400.0;630;0;
27;2636.0;1470.0;583;0;
27;2612.0;1340.0;636;0;
27;2604.0;1450.0;577;0;
27;2578.0;1390.0;594;0;
28;2820.0;1530.0;645;0;
28;2802.0;1530.0;636;0;
28;2716.0;1420.0;648;0;
28;2712.0;1470.0;621;0;
28;2668.0;1350.0;659;0;
28;2656.0;1400.0;628;0;
28;2644.0;1370.0;637;0;
28;2588.0;1390.0;599;0;
28;2568.0;1410.0;579;0;
28;2522.0;1440.0;541;0;
29;2786.0;1590.0;598;0;
29;2782.0;1510.0;636;0;
29;2774.0;1590.0;592;0;
29;2750.0;1460.0;645;0;
29;2724.0;1470.0;627;0;
29;2716.0;1450.0;633;0;
29;2706.0;1510.0;598;0;
29;2680.0;1510.0;585;0;
29;2674.0;1380.0;647;0;
29;2640.0;1450.0;595;0;
30;2818.0;1650.0;584;0;
30;2802.0;1530.0;636;0;
30;2780.0;1590.0;595;0;
30;2780.0;1500.0;640;0;
30;2778.0;1590.0;594;0;
30;2720.0;1570.0;575;0;
30;2716.0;1410.0;653;0;
30;2656.0;1420.0;618;0;
30;2624.0;1400.0;612;0;
30;2518.0;1500.0;509;0;
31;2796.0;1620.0;588;0;
31;2726.0;1530.0;598;0;
31;2540.0;1370.0;585;0;
31;2452.0;1330.0;561;0;
31;2394.0;1310.0;542;0;
31;2380.0;1060.0;660;0;
31;2360.0;1290.0;535;0;
31;2346.0;1280.0;533;0;
31;2304.0;1340.0;482;0;
31;2290.0;1300.0;495;0;
32;2744.0;1460.0;642;0;
32;2488.0;1420.0;534;0;
32;2476.0;1310.0;583;0;
32;2426.0;1440.0;493;0;
32;2370.0;1270.0;550;0;
32;2362.0;1380.0;491;0;
32;2326.0;1270.0;528;0;
32;2278.0;1300.0;489;0;
32;2250.0;1240.0;505;0;
32;2248.0;1270.0;489;0;
33;2790.0;1530.0;630;0;
33;2730.0;1450.0;640;0;
33;2540.0;1500.0;520;0;
33;2526.0;1310.0;608;0;
33;2464.0;1360.0;552;0;
33;2454.0;1480.0;487;0;
33;2452.0;1160.0;646;0;
33;2432.0;1400.0;516;0;
33;2418.0;1340.0;539;0;
33;2386.0;1380.0;503;0;
34;2754.0;1450.0;652;0;
34;2742.0;1500.0;621;0;
34;2726.0;1420.0;653;0;
34;2628.0;1490.0;569;0;
34;2626.0;1530.0;548;0;
34;2582.0;1310.0;636;0;
34;2504.0;1420.0;542;0;
34;2502.0;1500.0;501;0;
34;2498.0;1420.0;539;0;
34;2474.0;1420.0;527;0;
35;2836.0;1550.0;643;0;
35;2792.0;1640.0;576;0;
35;2680.0;1420.0;630;0;
35;2650.0;1390.0;630;0;
35;2546.0;1560.0;493;0;
35;2536.0;1500.0;518;0;
35;2534.0;1450.0;542;0;
35;2486.0;1420.0;533;0;
35;2464.0;1190.0;637;0;
35;2458.0;1420.0;519;0;
36;2836.0;1520.0;658;0;
36;2834.0;1560.0;637;0;
36;2798.0;1500.0;649;0;
36;2758.0;1590.0;584;0;
36;2660.0;1370.0;645;0;
36;2558.0;1250.0;654;0;
36;2518.0;1440.0;539;0;
36;2506.0;1330.0;588;0;
36;2452.0;1280.0;586;0;
36;2368.0;1390.0;489;0;
37;2756.0;1460.0;648;0;
37;2696.0;1510.0;593;0;
37;2672.0;1510.0;581;0;
37;2642.0;1420.0;611;0;
37;2608.0;1370.0;619;0;
37;2600.0;1340.0;630;0;
37;2574.0;1470.0;552;0;
37;2536.0;1450.0;543;0;
37;2518.0;1440.0;539;0;
37;2492.0;1320.0;586;0;
38;2698.0;1420.0;639;0;
38;2622.0;1500.0;561;0;
38;2604.0;1470.0;567;0;
38;2578.0;1250.0;664;0;
38;2464.0;1390.0;537;0;
38;2444.0;1470.0;487;0;
38;2412.0;1360.0;526;0;
38;2374.0;1270.0;552;0;
38;2370.0;1280.0;545;0;
38;2304.0;1300.0;502;0;
39;2868.0;1590.0;639;0;
39;2796.0;1530.0;633;0;
39;2682.0;1390.0;646;0;
39;2646.0;1480.0;583;0;
39;2486.0;1420.0;533;0;
39;2482.0;1500.0;491;0;
39;2406.0;1420.0;493;0;
39;2326.0;1360.0;483;0;
39;2324.0;1240.0;542;0;
39;2316.0;1340.0;488;0;
40;2742.0;1590.0;576;0;
40;2694.0;1500.0;597;0;
40;2582.0;1370.0;606;0;
40;2530.0;1330.0;600;0;
40;2510.0;1390.0;560;0;
40;2462.0;1380.0;541;0;
40;2372.0;1380.0;496;0;
40;2356.0;1080.0;638;0;
40;2330.0;1100.0;615;0;
40;2314.0;1320.0;497;0;
41;2712.0;1460.0;626;0;
41;2706.0;1410.0;648;0;
41;2674.0;1360.0;657;0;
41;2626.0;1360.0;633;0;
41;2584.0;1330.0;627;0;
41;2450.0;1440.0;505;0;
41;2426.0;1340.0;543;0;
41;2394.0;1420.0;487;0;
41;2316.0;1350.0;483;0;
41;2312.0;1360.0;476;0;
42;2734.0;1530.0;602;0;
42;2714.0;1500.0;607;0;
42;2618.0;1390.0;614;0;
42;2572.0;1370.0;601;0;
42;2556.0;1370.0;593;0;
42;2470.0;1420.0;525;0;
42;2460.0;1310.0;575;0;
42;2454.0;1420.0;517;0;
42;2418.0;1300.0;559;0;
42;2416.0;1420.0;498;0;
43;2768.0;1470.0;649;0;
43;2728.0;1530.0;599;0;
43;2648.0;1370.0;639;0;
43;2578.0;1450.0;564;0;
43;2576.0;1360.0;608;0;
43;2544.0;1420.0;562;0;
43;2542.0;1310.0;616;0;
43;2524.0;1440.0;542;0;
43;2466.0;1240.0;613;0;
43;2452.0;1360.0;546;0;
44;2732.0;1550.0;591;0;
44;2672.0;1510.0;581;0;
44;2610.0;1360.0;625;0;
44;2606.0;1530.0;538;0;
44;2584.0;1410.0;587;0;
44;2478.0;1500.0;489;0;
44;2448.0;1360.0;544;0;
44;2430.0;1300.0;565;0;
44;2402.0;1320.0;541;0;
44;2388.0;1300.0;544;0;
45;2858.0;1590.0;634;0;
45;2766.0;1510.0;628;0;
45;2764.0;1530.0;617;0;
45;2756.0;1500.0;628;0;
45;2736.0;1470.0;633;0;
45;2688.0;1440.0;624;0;
45;2672.0;1450.0;611;0;
45;2656.0;1420.0;618;0;
45;2648.0;1360.0;644;0;
45;2542.0;1300.0;621;0;
46;2872.0;1590.0;641;0;
46;2810.0;1530.0;640;0;
46;2802.0;1530.0;636;0;
46;2696.0;1420.0;638;0;
46;2618.0;1400.0;609;0;
46;2606.0;1470.0;568;0;
46;2554.0;1310.0;622;0;
46;2514.0;1410.0;552;0;
46;2504.0;1420.0;542;0;
46;2482.0;1380.0;551;0;
47;2848.0;1590.0;629;0;
47;2800.0;1530.0;635;0;
47;2798.0;1530.0;634;0;
47;2728.0;1500.0;614;0;
47;2722.0;1480.0;621;0;
47;2668.0;1390.0;639;0;
47;2650.0;1410.0;620;0;
47;2586.0;1500.0;543;0;
47;2578.0;1310.0;634;0;
47;2574.0;1580.0;497;0;
48;2892.0;1610.0;641;0;
48;2838.0;1550.0;644;0;
48;2788.0;1530.0;629;0;
48;2692.0;1560.0;566;0;
48;2692.0;1390.0;651;0;
48;2666.0;1390.0;638;0;
48;2644.0;1530.0;557;0;
48;2594.0;1280.0;657;0;
48;2568.0;1360.0;604;0;
48;2528.0;1450.0;539;0;
49;2816.0;1530.0;643;0;
49;2814.0;1610.0;602;0;
49;2676.0;1420.0;628;0;
49;2616.0;1390.0;613;0;
49;2604.0;1320.0;642;0;
49;2574.0;1330.0;622;0;
49;2516.0;1390.0;563;0;
49;2504.0;1500.0;502;0;
49;2454.0;1330.0;562;0;
49;2446.0;1240.0;603;0;
50;2782.0;1530.0;626;0;
50;2762.0;1500.0;631;0;
50;2662.0;1440.0;611;0;
50;2658.0;1530.0;564;0;
50;2592.0;1370.0;611;0;
50;2588.0;1330.0;629;0;
50;2580.0;1360.0;610;0;
50;2570.0;1390.0;590;0;
50;2484.0;1380.0;552;0;
50;2482.0;1440.0;521;0;
51;2770.0;1470.0;650;0;
51;2768.0;1500.0;634;0;
51;2674.0;1440.0;617;0;
51;2626.0;1450.0;588;0;
51;2522.0;1390.0;566;0;
51;2522.0;1240.0;641;0;
51;2466.0;1250.0;608;0;
51;2418.0;1330.0;544;0;
51;2356.0;1360.0;498;0;
51;2326.0;1320.0;503;0;
52;2856.0;1550.0;653;0;
52;2736.0;1510.0;613;0;
52;2698.0;1470.0;614;0;
52;2690.0;1530.0;580;0;
52;2686.0;1420.0;633;0;
52;2676.0;1410.0;633;0;
52;2662.0;1400.0;631;0;
52;2656.0;1440.0;608;0;
52;2656.0;1390.0;633;0;
52;2634.0;1420.0;607;0;
53;2814.0;1550.0;632;0;
53;2720.0;1430.0;645;0;
53;2666.0;1420.0;623;0;
53;2658.0;1420.0;619;0;
53;2608.0;1390.0;609;0;
53;2592.0;1330.0;631;0;
53;2578.0;1390.0;594;0;
53;2460.0;1380.0;540;0;
53;2450.0;1440.0;505;0;
53;2442.0;1360.0;541;0;
54;2808.0;1540.0;634;0;
54;2796.0;1530.0;633;0;
54;2668.0;1510.0;579;0;
54;2636.0;1330.0;653;0;
54;2582.0;1340.0;621;0;
54;2574.0;1450.0;562;0;
54;2514.0;1340.0;587;0;
54;2456.0;1500.0;478;0;
54;2430.0;1280.0;575;0;
54;2382.0;1420.0;481;0;
55;2796.0;1520.0;638;0;
55;2674.0;1400.0;637;0;
55;2640.0;1450.0;595;0;
55;2634.0;1360.0;637;0;
55;2608.0;1330.0;639;0;
55;2604.0;1470.0;567;0;
55;2586.0;1310.0;638;0;
55;2518.0;1260.0;629;0;
55;2494.0;1460.0;517;0;
55;2490.0;1520.0;485;0;
56;2912.0;1670.0;621;0;
56;2804.0;1550.0;627;0;
56;2740.0;1420.0;660;0;
56;2712.0;1530.0;591;0;
56;2618.0;1470.0;574;0;
56;2576.0;1300.0;638;0;
56;2552.0;1270.0;641;0;
56;2540.0;1390.0;575;0;
56;2388.0;1360.0;514;0;
56;2330.0;1300.0;515;0;
57;2744.0;1440.0;652;0;
57;2740.0;1530.0;605;0;
57;2688.0;1420.0;634;0;
57;2652.0;1360.0;646;0;
57;2602.0;1350.0;626;0;
57;2598.0;1340.0;629;0;
57;2510.0;1350.0;580;0;
57;2474.0;1420.0;527;0;
57;2466.0;1200.0;633;0;
57;2430.0;1440.0;495;0;
58;2756.0;1530.0;613;0;
58;2646.0;1330.0;658;0;
58;2612.0;1420.0;596;0;
58;2600.0;1360.0;620;0;
58;2600.0;1330.0;635;0;
58;2594.0;1410.0;592;0;
58;2534.0;1270.0;632;0;
58;2534.0;1270.0;632;0;
58;2528.0;1390.0;569;0;
58;2388.0;1440.0;474;0;
59;2672.0;1360.0;656;0;
59;2654.0;1400.0;627;0;
59;2650.0;1420.0;615;0;
59;2610.0;1300.0;655;0;
59;2582.0;1310.0;636;0;
59;2570.0;1250.0;660;0;
59;2528.0;1520.0;504;0;
59;2478.0;1330.0;574;0;
59;2466.0;1440.0;513;0;
59;2444.0;1180.0;632;0;
60;2920.0;1670.0;625;0;
60;2778.0;1590.0;594;0;
60;2770.0;1450.0;660;0;
60;2688.0;1510.0;589;0;
60;2640.0;1450.0;595;0;
60;2604.0;1430.0;587;0;
60;2552.0;1410.0;571;0;
60;2534.0;1390.0;572;0;
60;2416.0;1380.0;518;0;
60;2398.0;1320.0;539;0;
61;2674.0;1510.0;582;0;
61;2646.0;1390.0;628;0;
61;2608.0;1330.0;639;0;
61;2588.0;1390.0;599;0;
61;2512.0;1310.0;601;0;
61;2478.0;1210.0;634;0;
61;2372.0;1360.0;506;0;
61;2346.0;1440.0;453;0;
61;2324.0;1380.0;472;0;
61;2320.0;1360.0;480;0;
62;2772.0;1490.0;641;0;
62;2768.0;1500.0;634;0;
62;2708.0;1470.0;619;0;
62;2706.0;1530.0;588;0;
62;2604.0;1470.0;567;0;
62;2580.0;1350.0;615;0;
62;2580.0;1420.0;580;0;
62;2552.0;1300.0;626;0;
62;2526.0;1210.0;658;0;
62;2490.0;1200.0;645;0;
63;2766.0;1450.0;658;0;
63;2726.0;1440.0;643;0;
63;2674.0;1390.0;642;0;
63;2632.0;1440.0;596;0;
63;2630.0;1330.0;650;0;
63;2590.0;1470.0;560;0;
63;2560.0;1290.0;635;0;
63;2498.0;1180.0;659;0;
63;2454.0;1160.0;647;0;
63;2438.0;1280.0;579;0;
64;2728.0;1440.0;644;0;
64;2684.0;1470.0;607;0;
64;2660.0;1410.0;625;0;
64;2660.0;1410.0;625;0;
64;2526.0;1270.0;628;0;
64;2486.0;1160.0;663;0;
64;2412.0;1270.0;571;0;
64;2382.0;1270.0;556;0;
64;2360.0;1160.0;600;0;
64;2352.0;1380.0;486;0;
65;2834.0;1550.0;642;0;
65;2734.0;1450.0;642;0;
65;2712.0;1500.0;606;0;
65;2660.0;1500.0;580;0;
65;2640.0;1390.0;625;0;
65;2608.0;1390.0;609;0;
65;2604.0;1450.0;577;0;
65;2570.0;1310.0;630;0;
65;2558.0;1290.0;634;0;
65;2482.0;1190.0;646;0;
66;2746.0;1550.0;598;0;
66;2700.0;1440.0;630;0;
66;2686.0;1420.0;633;0;
66;2662.0;1420.0;621;0;
66;2614.0;1380.0;617;0;
66;2610.0;1440.0;585;0;
66;2586.0;1440.0;573;0;
66;2586.0;1310.0;638;0;
66;2580.0;1410.0;585;0;
66;2518.0;1240.0;639;0;
67;2856.0;1580.0;638;0;
67;2790.0;1530.0;630;0;
67;2782.0;1530.0;626;0;
67;2638.0;1390.0;624;0;
67;2628.0;1390.0;619;0;
67;2596.0;1350.0;623;0;
67;2584.0;1390.0;597;0;
67;2576.0;1390.0;593;0;
67;2548.0;1410.0;569;0;
67;2542.0;1250.0;646;0;
68;2732.0;1450.0;641;0;
68;2658.0;1390.0;634;0;
68;2624.0;1350.0;637;0;
68;2566.0;1390.0;588;0;
68;2524.0;1520.0;502;0;
68;2504.0;1500.0;502;0;
68;2484.0;1330.0;577;0;
68;2452.0;1280.0;586;0;
68;2428.0;1190.0;619;0;
68;2358.0;1410.0;474;0;
69;2802.0;1530.0;636;0;
69;2710.0;1470.0;620;0;
69;2652.0;1380.0;636;0;
69;2552.0;1270.0;641;0;
69;2542.0;1240.0;651;0;
69;2532.0;1270.0;631;0;
69;2494.0;1360.0;567;0;
69;2480.0;1180.0;650;0;
69;2474.0;1210.0;632;0;
69;2462.0;1250.0;606;0;
70;2712.0;1530.0;591;0;
70;2712.0;1410.0;651;0;
70;2682.0;1500.0;591;0;
70;2588.0;1450.0;569;0;
70;2532.0;1270.0;631;0;
70;2510.0;1230.0;640;0;
70;2486.0;1520.0;483;0;
70;2478.0;1160.0;659;0;
70;2440.0;1160.0;640;0;
70;2418.0;1190.0;614;0;
71;2672.0;1350.0;661;0;
71;2618.0;1470.0;574;0;
71;2600.0;1410.0;595;0;
71;2522.0;1240.0;641;0;
71;2490.0;1180.0;655;0;
71;2480.0;1360.0;560;0;
71;2454.0;1180.0;637;0;
71;2422.0;1130.0;646;0;
71;2400.0;1270.0;565;0;
71;2388.0;1260.0;564;0;
72;2662.0;1380.0;641;0;
72;2654.0;1500.0;577;0;
72;2580.0;1290.0;645;0;
72;2568.0;1360.0;604;0;
72;2558.0;1350.0;604;0;
72;2550.0;1270.0;640;0;
72;2532.0;1240.0;646;0;
72;2516.0;1350.0;583;0;
72;2514.0;1210.0;652;0;
72;2490.0;1180.0;655;0;
73;2708.0;1410.0;649;0;
73;2690.0;1530.0;580;0;
73;2690.0;1500.0;595;0;
73;2546.0;1300.0;623;0;
73;2492.0;1330.0;581;0;
73;2480.0;1350.0;565;0;
73;2474.0;1180.0;647;0;
73;2462.0;1360.0;551;0;
73;2460.0;1270.0;595;0;
73;2460.0;1180.0;640;0;
74;2930.0;1610.0;660;0;
74;2788.0;1500.0;644;0;
74;2774.0;1490.0;642;0;
74;2728.0;1440.0;644;0;
74;2692.0;1410.0;641;0;
74;2450.0;1350.0;550;0;
74;2442.0;1270.0;586;0;
74;2418.0;1220.0;599;0;
74;2402.0;1140.0;631;0;
74;2384.0;1210.0;587;0;
75;2730.0;1440.0;645;0;
75;2688.0;1450.0;619;0;
75;2662.0;1410.0;626;0;
75;2662.0;1410.0;626;0;
75;2658.0;1470.0;594;0;
75;2636.0;1460.0;588;0;
75;2630.0;1500.0;565;0;
75;2556.0;1390.0;583;0;
75;2552.0;1410.0;571;0;
75;2526.0;1250.0;638;0;
76;2702.0;1560.0;571;0;
76;2680.0;1470.0;605;0;
76;2628.0;1350.0;639;0;
76;2574.0;1380.0;597;0;
76;2560.0;1290.0;635;0;
76;2496.0;1270.0;613;0;
76;2462.0;1300.0;581;0;
76;2456.0;1160.0;648;0;
76;2422.0;1240.0;591;0;
76;2416.0;1460.0;478;0;
77;2634.0;1470.0;582;0;
77;2608.0;1360.0;624;0;
77;2602.0;1470.0;566;0;
77;2596.0;1310.0;643;0;
77;2532.0;1240.0;646;0;
77;2518.0;1340.0;589;0;
77;2516.0;1270.0;623;0;
77;2498.0;1210.0;644;0;
77;2456.0;1160.0;648;0;
77;2422.0;1240.0;591;0;
78;2612.0;1350.0;631;0;
78;2590.0;1300.0;645;0;
78;2552.0;1270.0;641;0;
78;2550.0;1360.0;595;0;
78;2550.0;1290.0;630;0;
78;2500.0;1300.0;600;0;
78;2464.0;1190.0;637;0;
78;2420.0;1220.0;600;0;
78;2340.0;1380.0;480;0;
78;2334.0;1380.0;477;0;
79;2848.0;1530.0;659;0;
79;2720.0;1500.0;610;0;
79;2598.0;1330.0;634;0;
79;2556.0;1270.0;643;0;
79;2542.0;1520.0;511;0;
79;2540.0;1360.0;590;0;
79;2538.0;1280.0;629;0;
79;2534.0;1270.0;632;0;
79;2484.0;1190.0;647;0;
79;2462.0;1270.0;596;0;
80;2760.0;1470.0;645;0;
80;2676.0;1380.0;648;0;
80;2648.0;1380.0;634;0;
80;2646.0;1440.0;603;0;
80;2640.0;1470.0;585;0;
80;2636.0;1360.0;638;0;
80;2604.0;1490.0;557;0;
80;2554.0;1260.0;647;0;
80;2552.0;1380.0;586;0;
80;2542.0;1250.0;646;0;
81;2758.0;1550.0;604;0;
81;2690.0;1400.0;645;0;
81;2680.0;1510.0;585;0;
81;2630.0;1360.0;635;0;
81;2616.0;1470.0;573;0;
81;2580.0;1380.0;600;0;
81;2524.0;1300.0;612;0;
81;2444.0;1280.0;582;0;
81;2422.0;1160.0;631;0;
81;2412.0;1240.0;586;0;
82;2832.0;1520.0;656;0;
82;2656.0;1450.0;603;0;
82;2518.0;1320.0;599;0;
82;2472.0;1330.0;571;0;
82;2452.0;1190.0;631;0;
82;2442.0;1140.0;651;0;
82;2436.0;1210.0;613;0;
82;2410.0;1240.0;585;0;
82;2402.0;1210.0;596;0;
82;2376.0;1160.0;608;0;
83;2674.0;1490.0;592;0;
83;2626.0;1410.0;608;0;
83;2608.0;1290.0;659;0;
