245, 1247, 2230.0
246, 1355, 1950.0
247, 848, 1200.0
248, 937, 1340.0
249, 1058, 1280.0
250, 1119, 1510.0
251, 914, 1280.0
252, 1095, 1640.0
253, 1418, 1950.0
254, 505, 540.0
255, 1034, 1640.0
256, 801, 1260.0
257, 1041, 1700.0
258, 1246, 2020.0
259, 853, 1320.0
260, 1588, 2500.0
261, 1126, 1280.0
262, 1031, 1630.0
263, 941, 1460.0
264, 1048, 1280.0
265, 797, 1220.0
266, 831, 1370.0
267, 1115, 1410.0
268, 1111, 1520.0
269, 782, 1630.0
270, 797, 1200.0
271, 1149, 1970.0
272, 1078, 1240.0
273, 804, 1250.0
274, 1120, 1240.0
275, 1262, 2080.0
276, 789, 880.0
277, 782, 1060.0
278, 788, 1240.0
279, 979, 1330.0
280, 1258, 1670.0
281, 1075, 1660.0
282, 763, 1000.0
283, 906, 1370.0
284, 939, 1690.0
285, 990, 1300.0
286, 924, 1740.0
287, 883, 1400.0
288, 939, 1650.0
289, 862, 1320.0
290, 1268, 1920.0
291, 1193, 1690.0
292, 740, 1480.0
293, 951, 1590.0
294, 1027, 1630.0
295, 1066, 1510.0
296, 1116, 1740.0
297, 1158, 1620.0
298, 980, 1500.0
299, 854, 1310.0
300, 992, 1410.0
301, 1125, 2230.0
302, 1429, 2280.0
303, 1119, 2040.0
304, 1432, 1980.0
305, 812, 990.0
306, 680, 1340.0
307, 1085, 1300.0
308, 848, 1340.0
309, 1144, 1930.0
310, 897, 1250.0
311, 1028, 1810.0
312, 992, 1490.0
313, 610, 860.0
314, 802, 1300.0
315, 924, 1830.0
316, 967, 1460.0
317, 1190, 1330.0
318, 1056, 1400.0
319, 799, 1160.0
320, 1177, 1560.0
321, 1356, 2180.0
322, 1376, 2060.0
323, 1137, 1690.0
324, 814, 980.0
325, 967, 1140.0
326, 974, 1470.0
327, 675, 1000.0
328, 1085, 1860.0
329, 1006, 1730.0
330, 1201, 1930.0
331, 935, 1350.0
332, 952, 1360.0
333, 932, 1530.0
334, 1094, 1840.0
335, 1019, 1400.0
336, 799, 1230.0
337, 938, 1640.0
338, 1272, 1670.0
339, 969, 1240.0
340, 1249, 2180.0
341, 1206, 1700.0
342, 846, 1240.0
